,movie_id,title,score_recomendacao
2700,3623,Mission: Impossible II (2000),0.9947775030902349
1071,1391,Mars Attacks! (1996),0.9944942315615987
5735,30793,Charlie and the Chocolate Factory (2005),0.994365471775855
656,849,Escape from L.A. (1996),0.9915636588380717
905,1203,12 Angry Men (1957),0.9891687268232386
1052,1367,101 Dalmatians (1996),0.9888288009888752
1046,1358,Sling Blade (1996),0.987252781211372
621,786,Eraser (1996),0.9872115780799341
811,1061,Sleepers (1996),0.9865265760197774
167,198,Strange Days (1995),0.9858930778739184
