,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9968891635764319
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.995617016893284
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9951483312731768
2078,2762,"Sixth Sense, The (1999)",0.9926555418211784
1939,2571,"Matrix, The (1999)",0.9882777091058921
2327,3082,"World Is Not Enough, The (1999)",0.9866038318912238
2174,2890,Three Kings (1999),0.9865883807169346
2355,3114,Toy Story 2 (1999),0.9865677791512155
1946,2580,Go (1999),0.9856767614338691
2039,2717,Ghostbusters II (1989),0.9845642768850432
