,movie_id,title,score_recomendacao
7372,79132,Inception (2010),0.9961423568191182
4351,6365,"Matrix Reloaded, The (2003)",0.9952358879274825
4639,6934,"Matrix Revolutions, The (2003)",0.9946693448702102
3141,4226,Memento (2000),0.9944787803873094
474,541,Blade Runner (1982),0.994365471775855
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9941543057272353
1298,1732,"Big Lebowski, The (1998)",0.9940718994643593
939,1240,"Terminator, The (1984)",0.993258137618459
2248,2985,RoboCop (1987),0.9909765142150804
2636,3527,Predator (1987),0.9903790688092295
