,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9942315615986815
1298,1732,"Big Lebowski, The (1998)",0.9924958796868562
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9923001648125258
224,260,Star Wars: Episode IV - A New Hope (1977),0.9918829831067162
2250,2987,Who Framed Roger Rabbit? (1988),0.9912031314379894
2226,2959,Fight Club (1999),0.9909044087350638
20,21,Get Shorty (1995),0.9898897816234034
486,555,True Romance (1993),0.9892562834775442
1498,2023,"Godfather: Part III, The (1990)",0.9887206427688505
472,539,Sleepless in Seattle (1993),0.9867480428512567
