,movie_id,title,score_recomendacao
5,6,Heat (1995),0.9941337041615164
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9934126493613515
2226,2959,Fight Club (1999),0.9923877214668314
15,16,Casino (1995),0.9923053152039555
337,380,True Lies (1994),0.9922744128553771
486,555,True Romance (1993),0.9918520807581377
138,165,Die Hard: With a Vengeance (1995),0.9917130201895343
10,11,"American President, The (1995)",0.9908838071693449
253,292,Outbreak (1995),0.9899258343634116
6710,58559,"Dark Knight, The (2008)",0.9897249690976514
