,movie_id,title,score_recomendacao
1071,1391,Mars Attacks! (1996),0.9967192006592501
546,648,Mission: Impossible (1996),0.9950556242274413
621,786,Eraser (1996),0.9949989699217141
656,849,Escape from L.A. (1996),0.9931396786155747
5,6,Heat (1995),0.9917233209723939
1044,1356,Star Trek: First Contact (1996),0.991620313143799
592,733,"Rock, The (1996)",0.9906005356407087
431,494,Executive Decision (1996),0.9902348578491966
697,915,Sabrina (1954),0.9901060980634528
549,653,Dragonheart (1996),0.9894416975690152
