,movie_id,title,score_recomendacao
1939,2571,"Matrix, The (1999)",0.9940255459414916
2836,3793,X-Men (2000),0.9939688916357643
902,1200,Aliens (1986),0.9936598681499794
474,541,Blade Runner (1982),0.9928821590440873
4639,6934,"Matrix Revolutions, The (2003)",0.9925370828182942
3819,5349,Spider-Man (2002),0.9921971569839307
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9920168932838895
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.991764524103832
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9912752369180058
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9909404614750722
