,movie_id,title,score_recomendacao
2014,2683,Austin Powers: The Spy Who Shagged Me (1999),0.9956067161104244
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9950504738360116
990,1291,Indiana Jones and the Last Crusade (1989),0.9949680675731356
4615,6874,Kill Bill: Vol. 1 (2003),0.9924237742068397
1181,1573,Face/Off (1997),0.9921817058096416
97,110,Braveheart (1995),0.9916769674495262
257,296,Pulp Fiction (1994),0.9903378656777916
1543,2078,"Jungle Book, The (1967)",0.9900288421920066
3903,5481,Austin Powers in Goldmember (2002),0.9899052327976927
5391,8984,Ocean's Twelve (2004),0.9892202307375361
