,movie_id,title,score_recomendacao
939,1240,"Terminator, The (1984)",0.9960393489905233
2226,2959,Fight Club (1999),0.9960032962505151
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9959878450762258
4351,6365,"Matrix Reloaded, The (2003)",0.9956067161104245
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9955088586732592
902,1200,Aliens (1986),0.9954213020189535
706,924,2001: A Space Odyssey (1968),0.9951792336217553
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.995101977750309
4639,6934,"Matrix Revolutions, The (2003)",0.995040173053152
7372,79132,Inception (2010),0.9946590440873506
