,movie_id,title,score_recomendacao
1431,1954,Rocky (1976),0.9930521219612691
7039,68954,Up (2009),0.9925679851668727
461,527,Schindler's List (1993),0.9914709517923361
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9905026782035435
8568,116797,The Imitation Game (2014),0.9904357231149568
914,1213,Goodfellas (1990),0.989673465183354
929,1228,Raging Bull (1980),0.9882622579316029
6453,52281,Grindhouse (2007),0.9875772558714462
5227,8533,"Notebook, The (2004)",0.9874587968685621
4159,5989,Catch Me If You Can (2002),0.9870519159456118
