,movie_id,title,score_recomendacao
322,364,"Lion King, The (1994)",0.9975381128965801
224,260,Star Wars: Episode IV - A New Hope (1977),0.9971672847136382
1044,1356,Star Trek: First Contact (1996),0.9967192006592501
18,19,Ace Ventura: When Nature Calls (1995),0.9965286361763495
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9947672023073755
1398,1917,Armageddon (1998),0.9936341161928306
706,924,2001: A Space Odyssey (1968),0.9933250927070458
328,370,Naked Gun 33 1/3: The Final Insult (1994),0.9928203543469304
325,367,"Mask, The (1994)",0.992521631644005
229,266,Legends of the Fall (1994),0.9909456118665019
