,movie_id,title,score_recomendacao
793,1036,Die Hard (1988),0.9963638236505976
5,6,Heat (1995),0.9950607746188711
2700,3623,Mission: Impossible II (2000),0.9944993819530284
325,367,"Mask, The (1994)",0.9943757725587145
939,1240,"Terminator, The (1984)",0.9928873094355172
145,173,Judge Dredd (1995),0.9925319324268644
337,380,True Lies (1994),0.9923671199011126
3051,4085,Beverly Hills Cop (1984),0.9923619695096827
422,485,Last Action Hero (1993),0.9923465183353936
46,50,"Usual Suspects, The (1995)",0.9919808405438815
