,movie_id,title,score_recomendacao
472,539,Sleepless in Seattle (1993),0.9943500206015657
35,39,Clueless (1995),0.9939276885043263
1797,2396,Shakespeare in Love (1998),0.9936341161928306
217,253,Interview with the Vampire: The Vampire Chronicles (1994),0.9918417799752781
297,339,While You Were Sleeping (1995),0.990863205603626
809,1059,William Shakespeare's Romeo + Juliet (1996),0.9905902348578493
2195,2918,Ferris Bueller's Day Off (1986),0.9902657601977751
2007,2671,Notting Hill (1999),0.9898073753605274
7075,69757,(500) Days of Summer (2009),0.9894365471775856
16,17,Sense and Sensibility (1995),0.9890142150803461
