,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9944787803873094
1057,1374,Star Trek II: The Wrath of Khan (1982),0.9893798928718583
3819,5349,Spider-Man (2002),0.989323238566131
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9892202307375361
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9888391017717347
7018,68358,Star Trek (2009),0.988607334157396
138,165,Die Hard: With a Vengeance (1995),0.9882828594973219
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9879944375772559
0,1,Toy Story (1995),0.9879274824886691
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.9876905644829006
