,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9984960857025135
3141,4226,Memento (2000),0.9974454058508446
520,608,Fargo (1996),0.9972084878450762
2226,2959,Fight Club (1999),0.9964668314791925
5,6,Heat (1995),0.9964513803049031
138,165,Die Hard: With a Vengeance (1995),0.9941234033786568
1295,1729,Jackie Brown (1997),0.9920477956324681
486,555,True Romance (1993),0.9917593737124022
5850,32587,Sin City (2005),0.9910795220436752
831,1092,Basic Instinct (1992),0.9909610630407911
