,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9983724763081995
902,1200,Aliens (1986),0.997460857025134
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9965389369592088
915,1214,Alien (1979),0.9963792748248868
2636,3527,Predator (1987),0.9939019365471775
1939,2571,"Matrix, The (1999)",0.9933765966213433
474,541,Blade Runner (1982),0.9918623815409973
1009,1320,Alien³ (a.k.a. Alien 3) (1992),0.9911464771322621
939,1240,"Terminator, The (1984)",0.989364441697569
1275,1690,Alien: Resurrection (1997),0.9890914709517924
