,movie_id,title,score_recomendacao
6330,48774,Children of Men (2006),0.9788679439637413
7620,87232,X-Men: First Class (2011),0.9767974866089822
6630,56174,I Am Legend (2007),0.9767717346518336
7214,73017,Sherlock Holmes (2009),0.9761330861145447
7039,68954,Up (2009),0.9757880098887517
5227,8533,"Notebook, The (2004)",0.9751287597857438
7646,88140,Captain America: The First Avenger (2011),0.9748866913885454
5374,8961,"Incredibles, The (2004)",0.9726874742480429
7770,91542,Sherlock Holmes: A Game of Shadows (2011),0.9725329625051504
5729,27904,"Scanner Darkly, A (2006)",0.9721621343222085
