,movie_id,title,score_recomendacao
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9988205603625876
659,858,"Godfather, The (1972)",0.998300370828183
509,592,Batman (1989),0.997908941079522
5917,33794,Batman Begins (2005),0.9972805933250928
126,153,Batman Forever (1995),0.9968891635764318
7768,91529,"Dark Knight Rises, The (2012)",0.9960960032962505
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9943397198187063
257,296,Pulp Fiction (1994),0.9942315615986815
914,1213,Goodfellas (1990),0.9938452822414503
4351,6365,"Matrix Reloaded, The (2003)",0.9936598681499793
