,movie_id,title,score_recomendacao
461,527,Schindler's List (1993),0.998053152039555
922,1221,"Godfather: Part II, The (1974)",0.9974917593737125
914,1213,Goodfellas (1990),0.9969046147507211
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9967501030078286
1298,1732,"Big Lebowski, The (1998)",0.9963895756077462
1734,2329,American History X (1998),0.9961938607334158
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.996065100947672
2226,2959,Fight Club (1999),0.9944272764730119
828,1089,Reservoir Dogs (1992),0.9942779151215493
920,1219,Psycho (1960),0.9941903584672436
