,movie_id,title,score_recomendacao
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9901679027606098
1797,2396,Shakespeare in Love (1998),0.9894622991347342
472,539,Sleepless in Seattle (1993),0.9891584260403791
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9887412443345696
520,608,Fargo (1996),0.9886794396374123
315,357,Four Weddings and a Funeral (1994),0.9874948496085703
486,555,True Romance (1993),0.986289658014009
2226,2959,Fight Club (1999),0.9854346930366709
375,431,Carlito's Way (1993),0.9834105892047796
229,266,Legends of the Fall (1994),0.9828800988875155
