,movie_id,title,score_recomendacao
1398,1917,Armageddon (1998),0.9974351050679853
1503,2028,Saving Private Ryan (1998),0.996966419447878
224,260,Star Wars: Episode IV - A New Hope (1977),0.9955912649361353
902,1200,Aliens (1986),0.9955140090646889
1939,2571,"Matrix, The (1999)",0.9952307375360527
1199,1597,Conspiracy Theory (1997),0.9925576843840133
2014,2683,Austin Powers: The Spy Who Shagged Me (1999),0.9924546765554182
1691,2273,Rush Hour (1998),0.9904563246806758
1824,2424,You've Got Mail (1998),0.9904357231149568
923,1222,Full Metal Jacket (1987),0.9901473011948909
