,movie_id,title,score_recomendacao
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9781932426864443
138,165,Die Hard: With a Vengeance (1995),0.9747476308199423
97,110,Braveheart (1995),0.9735063864853729
7372,79132,Inception (2010),0.9732437165224558
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9732231149567367
1398,1917,Armageddon (1998),0.9731458590852904
7018,68358,Star Trek (2009),0.9731252575195715
167,198,Strange Days (1995),0.9728213844252164
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9724248042851258
6453,52281,Grindhouse (2007),0.9723733003708281
