,movie_id,title,score_recomendacao
4639,6934,"Matrix Revolutions, The (2003)",0.9902194066749073
4351,6365,"Matrix Reloaded, The (2003)",0.9868922538112896
1399,1918,Lethal Weapon 4 (1998),0.9821126905644829
6453,52281,Grindhouse (2007),0.9799752781211373
6470,52722,Spider-Man 3 (2007),0.9798825710754017
1475,2000,Lethal Weapon (1987),0.9798053152039555
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9796199011124844
7372,79132,Inception (2010),0.9782498969921715
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9769056448290071
793,1036,Die Hard (1988),0.9768953440461474
