,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9973836011536877
7372,79132,Inception (2010),0.9970694272764731
2226,2959,Fight Club (1999),0.9969303667078698
3141,4226,Memento (2000),0.9962402142562834
1939,2571,"Matrix, The (1999)",0.9960651009476721
902,1200,Aliens (1986),0.9945869386073342
253,292,Outbreak (1995),0.9939122373300371
1734,2329,American History X (1998),0.9937834775442933
4639,6934,"Matrix Revolutions, The (2003)",0.99364956736712
15,16,Casino (1995),0.9935105067985167
