,movie_id,title,score_recomendacao
287,329,Star Trek: Generations (1994),0.9920838483724763
337,380,True Lies (1994),0.9914400494437577
5,6,Heat (1995),0.9896837659662134
145,173,Judge Dredd (1995),0.9882674083230326
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9870725175113308
157,186,Nine Months (1995),0.9870416151627524
224,260,Star Wars: Episode IV - A New Hope (1977),0.9866913885455295
133,160,Congo (1995),0.9865729295426453
939,1240,"Terminator, The (1984)",0.9849145035022662
142,170,Hackers (1995),0.9848939019365471
