,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9988360115368768
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.998403378656778
939,1240,"Terminator, The (1984)",0.9977080758137619
2226,2959,Fight Club (1999),0.9973939019365471
4351,6365,"Matrix Reloaded, The (2003)",0.9971827358879275
5917,33794,Batman Begins (2005),0.9969097651421508
4639,6934,"Matrix Revolutions, The (2003)",0.9966161928306552
126,153,Batman Forever (1995),0.99651833539349
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9959363411619282
706,924,2001: A Space Odyssey (1968),0.9957354758961683
