,movie_id,title,score_recomendacao
922,1221,"Godfather: Part II, The (1974)",0.99508137618459
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9944324268644418
3141,4226,Memento (2000),0.9934590028842192
46,50,"Usual Suspects, The (1995)",0.9933714462299135
15,16,Casino (1995),0.9929542645241038
520,608,Fargo (1996),0.992665842604038
3562,4878,Donnie Darko (2001),0.9925834363411619
4141,5956,Gangs of New York (2002),0.9912855377008652
828,1089,Reservoir Dogs (1992),0.9911258755665431
5,6,Heat (1995),0.9907962505150392
