,movie_id,title,score_recomendacao
138,165,Die Hard: With a Vengeance (1995),0.9957869798104656
43,47,Seven (a.k.a. Se7en) (1995),0.9956530696332923
15,16,Casino (1995),0.9935311083642357
485,553,Tombstone (1993),0.9932632880098888
253,292,Outbreak (1995),0.9929130613926659
97,110,Braveheart (1995),0.9919447878038731
5,6,Heat (1995),0.9919138854552946
126,153,Batman Forever (1995),0.9902966625463536
297,339,While You Were Sleeping (1995),0.9897816234033787
118,145,Bad Boys (1995),0.9889575607746189
