,movie_id,title,score_recomendacao
138,165,Die Hard: With a Vengeance (1995),0.9961629583848373
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9958230325504739
5,6,Heat (1995),0.9952461887103421
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9942109600329625
46,50,"Usual Suspects, The (1995)",0.99364956736712
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9924443757725587
2226,2959,Fight Club (1999),0.992295014421096
412,474,In the Line of Fire (1993),0.9920889987639061
364,420,Beverly Hills Cop III (1994),0.9914812525751957
118,145,Bad Boys (1995),0.9912855377008652
