,movie_id,title,score_recomendacao
253,292,Outbreak (1995),0.9967861557478368
5735,30793,Charlie and the Chocolate Factory (2005),0.9952925422332097
15,16,Casino (1995),0.9952719406674907
1071,1391,Mars Attacks! (1996),0.9945869386073342
10,11,"American President, The (1995)",0.9935723114956738
157,186,Nine Months (1995),0.9929748660898228
30,31,Dangerous Minds (1995),0.9900545941491554
46,50,"Usual Suspects, The (1995)",0.989385043263288
656,849,Escape from L.A. (1996),0.9891532756489494
53,60,"Indian in the Cupboard, The (1995)",0.9890811701689328
