,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9990214256283478
4639,6934,"Matrix Revolutions, The (2003)",0.9871600741656366
6453,52281,Grindhouse (2007),0.985166872682324
939,1240,"Terminator, The (1984)",0.979630201895344
2226,2959,Fight Club (1999),0.9789451998351875
322,364,"Lion King, The (1994)",0.9779769262463947
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9771734651833539
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9767408323032551
902,1200,Aliens (1986),0.9748403378656778
1398,1917,Armageddon (1998),0.9748145859085291
