,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9962402142562835
922,1221,"Godfather: Part II, The (1974)",0.9961938607334158
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9956067161104244
4351,6365,"Matrix Reloaded, The (2003)",0.994957766790276
7372,79132,Inception (2010),0.9949371652245571
4639,6934,"Matrix Revolutions, The (2003)",0.9946693448702102
257,296,Pulp Fiction (1994),0.9933971981870623
474,541,Blade Runner (1982),0.9933456942727648
914,1213,Goodfellas (1990),0.9929182117840956
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9927276473011948
