,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.998465183353935
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9899670374948496
1939,2571,"Matrix, The (1999)",0.9892047795632468
2226,2959,Fight Club (1999),0.9890502678203544
706,924,2001: A Space Odyssey (1968),0.9889678615574784
7372,79132,Inception (2010),0.9889112072517512
6453,52281,Grindhouse (2007),0.9885043263288011
4639,6934,"Matrix Revolutions, The (2003)",0.9881798516687268
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9873506386485373
8376,109487,Interstellar (2014),0.9872321796456531
